order_detail_id,order_id,product_id,quantity,unit_price
8457,1738,122,2,17.45
8458,1959,414,6,39.92
8459,1761,312,10,114.44
8460,900,116,1,24.41
8461,802,388,8,23.45
8462,1098,28,7,92.47
8463,879,152,6,48.07
8464,1553,350,5,20.61
8465,7,482,7,53.32
8466,1419,203,4,16.17
8467,703,28,1,93.25
8468,1222,166,5,63.2
8469,1380,426,7,91.45
8470,937,305,3,43.88
8471,557,118,9,82.1
8472,1062,402,7,92.94
8473,407,100,10,39.89
8474,1826,457,7,47.32
8475,1655,159,6,16.04
8476,126,431,2,90.92
8477,1884,377,5,32.76
8478,1148,202,1,6.92
8479,1857,399,6,115.18
8480,1443,137,6,68.48
8481,1079,282,1,64.01
8482,939,420,9,41.5
8483,75,150,5,32.31
8484,1467,212,9,20.41
8485,1936,150,4,35.86
8486,261,379,8,61.78
8487,1780,93,4,15.86
8488,1618,65,8,40.51
8489,86,378,8,38.51
8490,1322,429,3,42.74
8491,1601,247,3,23.9
8492,1896,152,10,45.41
8493,1052,61,10,50.7
8494,1830,201,5,33.41
8495,1618,465,1,7.47
8496,712,332,10,10.49
8497,346,231,9,16.43
8498,567,228,10,107.78
8499,507,392,8,48.37
8500,1461,317,10,36.66
8501,1509,343,8,71.09
8502,851,345,7,81.57
8503,1952,417,10,17.02
8504,1248,137,3,71.85
8505,114,416,5,39.65
8506,1282,171,2,19.86
8507,1324,136,2,74.19
8508,1206,317,10,35.44
8509,982,167,10,34.77
8510,396,113,3,27.85
8511,1635,62,10,95.24
8512,65,290,7,97.05
8513,227,120,1,55.0
8514,116,73,7,12.25
8515,1596,183,6,10.29
8516,161,169,7,48.61
8517,544,54,4,18.53
8518,979,430,10,23.48
8519,968,93,3,22.27
8520,1951,373,8,6.76
8521,1615,489,9,95.41
8522,1341,417,5,20.32
8523,1656,271,7,29.86
8524,610,17,8,34.24
8525,1474,431,9,88.02
8526,1635,28,3,79.76
8527,1990,455,3,62.14
8528,1798,37,9,30.23
8529,1697,144,2,96.26
8530,764,209,10,60.03
8531,1,103,5,75.08
8532,1523,252,7,61.62
8533,820,438,1,38.07
8534,1419,398,4,64.44
8535,354,12,3,77.49
8536,1292,195,5,14.72
8537,1164,476,8,8.78
8538,1051,431,6,74.23
8539,1112,379,1,59.21
8540,413,314,10,44.47
8541,1110,68,5,11.53
8542,1334,389,5,56.67
8543,1500,34,5,58.29
8544,1508,88,7,81.38
8545,590,404,6,59.87
8546,1195,411,2,73.24
8547,35,84,9,36.29
8548,871,378,6,39.15
8549,207,114,5,15.09
8550,834,415,1,32.3
8551,1409,134,3,67.91
8552,1023,334,10,88.12
8553,1515,458,9,76.29
8554,400,478,7,59.55
8555,343,69,10,59.76
8556,722,312,6,90.24
8557,1304,7,5,70.04
8558,998,8,5,10.07
8559,934,130,10,82.65
8560,698,77,9,53.37
8561,203,246,1,64.06
8562,1911,179,2,100.68
8563,93,245,5,51.62
8564,1256,129,8,66.05
8565,1662,51,5,68.94
8566,523,258,7,26.93
8567,505,129,8,53.4
8568,1050,409,9,13.66
8569,1652,112,2,33.48
8570,199,140,1,92.88
8571,1096,201,5,28.56
8572,252,224,2,101.72
8573,1159,278,6,74.2
8574,1200,135,1,20.16
8575,1855,356,7,25.95
8576,420,95,8,72.17
8577,1667,447,7,16.6
8578,439,319,1,10.25
8579,745,387,3,86.1
8580,1257,435,8,78.8
8581,1003,43,2,68.18
8582,512,462,9,34.33
8583,566,115,6,73.28
8584,28,380,3,82.76
8585,496,61,2,55.05
8586,149,274,8,25.65
8587,453,487,9,43.72
8588,1330,341,5,13.71
8589,1447,260,2,39.19
8590,1963,347,3,88.63
8591,1461,200,2,68.92
8592,586,72,3,66.3
8593,1737,354,5,80.94
8594,756,364,5,76.88
8595,676,499,7,33.36
8596,814,166,7,81.65
8597,1455,74,2,41.7
8598,1460,272,3,73.34
8599,948,9,3,51.88
8600,369,458,10,85.12
8601,547,307,5,84.34
8602,1983,298,8,54.31
8603,720,301,10,77.63
8604,1718,34,5,68.95
8605,1314,359,5,9.41
8606,1394,176,5,8.41
8607,1775,185,1,66.15
8608,1169,72,8,82.5
8609,1867,310,4,55.41
8610,634,104,2,41.47
8611,986,421,5,16.7
8612,1832,261,8,23.69
8613,25,135,3,21.81
8614,195,243,8,64.29
8615,408,372,5,42.19
8616,1214,275,9,57.13
8617,1852,316,3,52.15
8618,1528,113,3,27.68
8619,1550,257,5,38.23
8620,648,168,10,31.74
8621,1433,346,8,58.65
8622,1668,295,2,92.5
8623,1052,103,3,88.19
8624,371,189,5,92.64
8625,1805,176,7,7.73
8626,955,229,5,25.69
8627,1863,329,2,12.28
8628,1389,22,3,76.33
8629,1797,20,7,85.01
8630,1719,142,8,62.61
8631,1939,425,9,65.72
8632,207,164,5,19.82
8633,521,212,3,22.48
8634,1099,125,3,93.23
8635,899,159,8,18.74
8636,928,353,4,89.35
8637,1061,253,1,75.46
8638,387,191,7,87.82
8639,1716,8,8,11.2
8640,606,455,2,65.86
8641,607,341,1,15.35
8642,509,356,1,30.03
8643,1296,251,4,63.0
8644,613,496,7,101.0
8645,1452,394,5,43.0
8646,255,474,3,35.92
8647,32,156,8,77.43
8648,1567,367,6,100.68
8649,77,146,3,57.78
8650,1756,77,1,41.98
8651,312,308,5,62.67
8652,429,426,6,81.84
8653,385,331,6,48.93
8654,683,316,3,39.06
8655,1431,258,10,25.58
8656,625,105,3,25.64
8657,1517,132,8,12.19
8658,416,399,9,117.02
8659,447,74,6,43.35
8660,852,436,3,25.2
8661,311,202,4,6.44
8662,938,129,3,77.45
8663,694,351,5,28.38
8664,1840,270,7,64.19
8665,370,85,3,39.63
8666,1299,405,5,112.74
8667,1305,143,8,12.73
8668,1825,341,2,16.39
8669,1399,456,3,47.47
8670,71,338,4,51.78
8671,720,112,10,34.17
8672,111,168,7,34.07
8673,577,292,10,56.16
8674,344,354,1,79.81
8675,1728,405,6,112.32
8676,1183,410,9,91.98
8677,1642,305,3,43.39
8678,1103,278,2,84.89
8679,1193,170,10,52.37
8680,1499,34,3,68.8
8681,521,191,4,61.31
8682,1109,98,10,46.39
8683,1542,54,6,18.57
8684,1385,98,7,46.52
8685,1432,79,8,67.42
8686,1126,460,6,26.48
8687,658,58,5,72.68
8688,1544,87,2,55.43
8689,1604,324,3,53.56
8690,494,126,10,14.94
8691,988,404,5,54.33
8692,1060,201,5,34.89
8693,296,33,10,57.18
8694,1412,411,6,81.11
8695,1430,435,7,102.03
8696,624,342,9,59.81
8697,1910,296,6,13.57
8698,1591,49,1,18.7
8699,2,22,4,73.36
8700,1694,322,10,86.19
8701,846,342,8,68.86
8702,903,236,4,38.87
8703,422,221,8,59.5
8704,345,146,7,55.5
8705,793,300,5,96.03
8706,1277,402,2,64.99
8707,298,363,3,85.96
8708,1125,60,9,58.36
8709,371,22,3,61.46
8710,404,360,7,19.03
8711,198,270,9,63.31
8712,47,268,8,39.34
8713,1278,180,8,98.4
8714,1888,443,3,62.22
8715,1636,102,9,86.02
8716,142,466,2,71.3
8717,1878,413,5,102.89
8718,1575,294,3,68.19
8719,306,362,2,24.01
8720,1394,83,9,7.12
8721,1176,352,2,87.46
8722,1768,348,5,54.61
8723,1949,35,3,27.0
8724,365,171,1,24.04
8725,1791,182,7,97.74
8726,695,261,4,23.44
8727,1590,357,3,35.22
8728,1921,335,3,56.41
8729,116,488,9,59.74
8730,1004,464,6,74.04
8731,1063,350,8,18.78
8732,819,120,3,49.24
8733,1195,368,2,75.51
8734,1635,481,5,21.31
8735,47,440,7,29.06
8736,1017,270,5,66.74
8737,1405,296,7,10.29
8738,1175,411,1,88.2
8739,993,180,3,102.47
8740,67,61,3,55.64
8741,811,136,4,80.08
8742,666,250,6,105.28
8743,929,461,9,71.96
8744,1642,48,5,21.18
8745,1045,426,4,78.76
8746,1051,178,3,15.91
8747,1610,317,8,25.09
8748,575,414,5,40.38
8749,1517,187,1,16.55
8750,1226,489,3,90.91
8751,1383,67,8,48.72
8752,564,4,3,73.47
8753,200,387,2,85.66
8754,1963,8,4,13.39
8755,824,214,10,80.52
8756,1446,213,8,25.05
8757,1517,48,9,24.6
8758,448,388,10,18.49
8759,1537,330,9,22.39
8760,1526,11,7,41.05
8761,202,444,4,56.74
8762,1901,58,4,63.16
8763,1794,378,9,28.58
8764,1324,110,9,68.91
8765,1321,448,4,64.8
8766,1662,48,9,24.7
8767,1141,269,8,38.83
8768,1586,212,1,22.7
8769,632,231,2,19.57
8770,347,316,7,40.53
8771,1816,407,1,15.04
8772,491,390,4,99.68
8773,1476,423,7,66.55
8774,872,383,10,58.0
8775,1232,465,4,8.89
8776,1503,66,8,114.76
8777,253,98,10,44.74
8778,1515,371,5,58.0
8779,1364,482,3,52.29
8780,46,380,4,88.32
8781,220,191,8,62.98
8782,1375,442,6,49.7
8783,470,75,1,42.15
8784,1833,208,4,5.88
8785,1605,1,8,61.91
8786,1008,259,1,58.26
8787,948,71,9,39.71
8788,1738,178,2,18.42
8789,179,150,2,40.98
8790,1083,146,2,54.41
8791,470,172,9,20.07
8792,96,58,2,64.77
8793,1398,175,2,68.1
8794,1410,180,10,103.42
8795,954,345,7,61.21
8796,287,135,2,27.42
8797,2,253,4,86.71
8798,1778,443,1,69.15
8799,1892,339,10,52.01
8800,1632,467,10,59.43
8801,222,428,1,42.47
8802,1958,291,8,13.06
8803,272,407,10,16.13
8804,1924,143,3,10.9
8805,524,57,6,84.74
8806,1221,119,9,37.38
8807,1636,98,3,51.84
8808,191,491,9,21.12
8809,686,287,9,25.28
8810,8,176,2,7.55
8811,1666,279,8,96.65
8812,1229,485,8,14.07
8813,1663,199,8,96.39
8814,586,415,3,30.12
8815,496,319,6,10.36
8816,971,352,8,94.08
8817,525,498,4,27.21
8818,1961,4,2,71.85
8819,1324,188,9,49.02
8820,496,251,4,53.47
8821,1057,208,3,5.97
8822,488,457,1,53.75
8823,1184,121,5,20.37
8824,211,376,3,45.93
8825,1253,347,2,97.74
8826,109,360,5,18.84
8827,1645,368,8,75.13
8828,843,428,2,39.4
8829,241,432,8,25.71
8830,374,67,7,53.89
8831,797,253,5,94.17
8832,811,103,6,85.3
8833,8,266,5,101.31
8834,1804,390,10,110.17
8835,1007,466,10,98.06
8836,700,45,9,61.43
8837,302,112,9,33.21
8838,654,41,1,54.67
8839,114,146,1,46.61
8840,560,145,5,27.01
8841,1237,217,2,19.42
8842,264,324,5,57.21
8843,620,68,7,10.05
8844,1050,282,3,61.79
8845,1813,61,10,43.48
8846,1352,487,7,51.82
8847,1214,289,6,64.7
8848,1535,16,1,83.07
8849,1231,116,7,27.83
8850,794,130,10,79.04
8851,1691,13,2,37.85
8852,614,451,5,70.2
8853,113,414,1,37.9
8854,313,59,8,89.29
8855,1124,292,1,65.51
8856,1226,251,7,63.93
8857,1199,115,8,74.93
8858,720,456,9,52.35
8859,46,246,5,76.45
8860,176,150,6,31.31
8861,1669,408,8,57.3
8862,773,280,8,42.92
8863,279,444,7,70.23
8864,1812,371,6,63.0
8865,1824,225,8,75.26
8866,812,123,7,75.39
8867,1143,253,9,97.4
8868,1566,224,7,87.33
8869,911,157,6,19.05
8870,536,169,1,43.28
8871,602,271,9,32.77
8872,490,378,9,35.06
8873,1852,65,9,40.17
8874,1844,268,5,38.73
8875,716,258,6,31.12
8876,1182,2,7,80.71
8877,573,436,8,31.4
8878,54,292,6,50.24
8879,1827,366,10,24.37
8880,1990,160,9,13.36
8881,969,151,3,49.55
8882,236,210,10,80.4
8883,1954,119,6,35.49
8884,1384,72,7,82.26
8885,754,310,8,68.96
8886,1415,371,5,70.85
8887,1957,225,1,89.03
8888,4,75,5,35.54
8889,1078,270,10,61.22
8890,1570,28,5,101.9
8891,1942,9,10,59.46
8892,135,477,10,40.03
8893,894,252,5,74.2
8894,116,150,3,31.52
8895,1244,69,3,48.58
8896,34,439,9,85.27
8897,1791,314,3,46.69
8898,1425,451,9,54.87
8899,277,130,1,76.19
8900,628,418,3,61.28
8901,1435,147,5,64.52
8902,361,137,3,54.43
8903,1298,483,1,31.71
8904,70,189,7,87.41
8905,1782,347,9,96.15
8906,1501,424,8,13.23
8907,83,158,1,13.05
8908,1878,60,6,65.9
8909,1641,391,2,15.52
8910,714,114,5,13.97
8911,1136,441,8,85.39
8912,1359,132,7,10.38
8913,722,234,7,78.31
8914,464,40,2,68.47
8915,597,31,9,73.74
8916,1098,398,2,71.2
8917,1120,318,3,61.33
8918,189,275,7,66.33
8919,1563,245,1,56.75
8920,1598,218,6,41.01
8921,446,420,4,39.57
8922,346,34,5,75.86
8923,864,120,10,54.03
8924,727,83,4,5.68
8925,1824,157,7,14.06
8926,550,3,2,54.66
8927,667,183,7,8.4
8928,834,165,6,53.71
8929,1713,426,4,76.95
8930,1204,97,7,28.37
8931,584,433,1,34.09
8932,141,423,5,52.43
8933,79,170,4,57.85
8934,735,36,8,39.17
8935,1139,77,10,46.08
8936,1141,395,8,26.11
8937,1452,81,2,94.77
8938,780,449,2,50.93
8939,1776,172,1,19.28
8940,766,362,1,23.7
8941,1255,4,9,59.0
8942,1691,54,3,18.32
8943,1626,74,10,40.43
8944,922,483,9,34.04
8945,510,218,9,38.84
8946,714,186,7,31.62
8947,668,22,5,68.14
8948,1796,182,6,80.64
8949,590,3,1,68.38
8950,1067,485,6,16.15
8951,1809,229,5,19.08
8952,1773,133,5,30.66
8953,978,350,10,25.4
8954,348,496,4,98.85
8955,290,429,3,39.17
8956,1032,199,10,108.08
8957,567,367,2,111.08
8958,323,2,8,74.41
8959,24,249,10,87.67
8960,348,124,3,49.37
8961,1051,350,1,25.88
8962,1500,372,8,32.5
8963,418,189,2,75.05
8964,685,357,10,29.13
8965,1431,156,2,77.16
8966,82,44,10,90.67
8967,1886,498,9,31.82
8968,1475,351,6,30.88
8969,450,123,9,77.72
8970,445,292,9,65.38
8971,1917,99,4,62.91
8972,1743,22,2,70.94
8973,1063,371,10,57.07
8974,842,148,7,62.71
8975,422,204,5,9.49
8976,1229,397,2,67.63
8977,1077,345,2,76.4
8978,142,352,9,65.19
8979,1218,228,9,110.03
8980,1605,120,6,63.57
8981,1499,334,6,105.19
8982,610,397,1,77.37
8983,65,325,2,79.26
8984,996,358,5,18.46
8985,1407,96,7,15.53
8986,1546,71,5,30.26
8987,1404,459,8,52.81
8988,756,419,4,85.96
8989,1539,379,2,54.24
8990,795,171,9,26.42
8991,57,230,2,18.54
8992,1373,434,6,89.52
8993,1263,65,8,33.91
8994,1871,50,2,81.2
8995,296,18,10,54.87
8996,1593,278,5,80.63
8997,875,159,4,18.89
8998,55,430,8,33.75
8999,618,402,5,81.46
9000,1375,314,5,48.65
9001,1586,455,4,63.17
9002,736,84,5,28.81
9003,303,241,6,21.34
9004,443,421,7,14.99
9005,412,95,5,77.59
9006,1615,155,9,46.24
9007,1534,137,8,56.93
9008,1898,90,7,56.01
9009,1814,380,4,78.24
9010,307,470,1,20.64
9011,1401,105,9,24.36
9012,441,408,4,48.34
9013,1278,500,7,46.77
9014,347,117,1,83.45
9015,1951,246,4,56.41
9016,145,482,3,54.82
9017,73,488,5,50.0
9018,166,157,10,17.97
9019,424,139,5,55.22
9020,1902,148,6,61.11
9021,900,124,1,33.72
9022,1340,448,4,92.91
9023,30,10,1,48.63
9024,652,82,4,83.7
9025,1819,53,5,85.95
9026,1285,319,2,10.16
9027,1177,433,10,32.21
9028,447,190,6,48.11
9029,1447,409,7,9.97
9030,231,233,9,85.81
9031,1397,115,3,65.72
9032,1526,317,10,31.1
9033,964,486,1,84.75
9034,522,274,3,24.34
9035,832,84,4,31.61
9036,374,147,9,64.79
9037,291,316,10,49.09
9038,150,367,1,108.38
9039,1119,280,6,35.38
9040,362,230,5,17.97
9041,629,75,3,33.24
9042,1789,16,5,74.1
9043,287,108,8,40.2
9044,1274,407,6,14.75
9045,722,303,8,75.54
9046,606,348,3,63.39
9047,415,452,4,56.56
9048,1241,464,6,68.53
9049,398,318,9,77.88
9050,1539,327,6,79.62
9051,1607,94,5,40.85
9052,517,207,3,11.85
9053,1287,485,9,16.59
9054,1103,303,4,72.0
9055,1654,123,8,57.33
9056,763,303,1,56.03
9057,682,278,8,88.32
9058,1102,123,2,66.52
9059,116,31,3,68.95
9060,514,230,7,15.07
9061,194,181,7,109.44
9062,1800,256,1,58.42
9063,1109,483,6,30.46
9064,550,94,2,42.49
9065,180,398,5,61.99
9066,305,52,4,87.21
9067,427,29,6,48.11
9068,482,157,6,12.99
9069,1300,15,4,74.0
9070,1021,335,10,70.26
9071,114,219,7,58.42
9072,751,49,10,17.8
9073,1962,434,9,72.24
9074,1891,148,8,62.46
9075,471,226,2,23.24
9076,1409,74,6,48.31
9077,1584,134,6,71.97
9078,682,394,4,30.41
9079,124,370,2,88.11
9080,1974,430,1,34.08
9081,1056,373,7,8.02
9082,25,154,9,12.02
9083,485,303,1,57.18
9084,1934,27,7,41.42
9085,992,227,9,29.55
9086,1562,284,9,97.98
9087,1838,474,4,29.8
9088,1837,89,6,8.62
9089,236,359,1,11.88
9090,588,68,1,9.92
9091,1794,207,5,13.6
9092,1920,206,7,18.22
9093,1056,216,2,84.71
9094,1534,233,4,82.09
9095,789,95,10,73.02
9096,95,316,2,46.64
9097,1061,104,9,45.3
9098,537,130,4,88.45
9099,1441,127,2,45.54
9100,1,444,5,72.31
9101,1521,316,5,37.0
9102,713,318,4,58.41
9103,1164,467,3,82.04
9104,1582,239,10,28.7
9105,624,48,5,22.11
9106,1237,30,8,45.62
9107,780,2,5,70.78
9108,1398,239,9,31.57
9109,1278,429,7,54.15
9110,1274,84,5,38.24
9111,471,319,4,8.72
9112,1498,483,8,34.74
9113,1826,38,2,22.35
9114,1588,232,7,55.44
9115,6,305,9,45.97
9116,331,485,8,15.46
9117,271,282,9,72.65
9118,1402,326,10,86.15
9119,815,4,3,57.7
9120,674,350,7,22.85
9121,724,159,8,15.62
9122,426,144,9,84.14
9123,759,200,6,69.92
9124,1192,411,6,68.66
9125,1158,121,7,21.75
9126,1938,4,6,54.32
9127,1366,259,1,70.92
9128,344,316,9,37.68
9129,930,489,8,79.69
9130,1728,266,4,89.42
9131,756,457,9,58.89
9132,52,156,10,82.69
9133,195,486,8,106.27
9134,1614,50,7,74.75
9135,1829,269,10,39.45
9136,1316,22,8,76.1
9137,771,138,9,27.32
9138,1549,2,10,98.35
9139,672,194,1,94.34
9140,1344,72,9,79.29
9141,1411,360,10,13.53
9142,1347,300,1,81.81
9143,1117,102,3,90.97
9144,1945,151,9,61.91
9145,935,75,7,41.69
9146,595,77,3,60.6
9147,1124,423,3,59.85
9148,1898,346,9,58.8
9149,1993,456,1,57.48
9150,1199,165,1,56.68
9151,200,309,10,50.57
9152,1967,229,9,21.33
9153,1982,327,8,102.51
9154,1249,405,2,116.82
9155,909,6,8,54.69
9156,1201,486,8,96.77
9157,1300,149,9,50.15
9158,1719,330,6,20.18
9159,1455,89,1,9.45
9160,1623,51,2,67.03
9161,1351,470,10,18.84
9162,374,131,6,50.22
9163,1696,168,6,23.33
9164,1518,395,1,25.0
9165,583,216,4,106.24
9166,377,249,2,93.54
9167,1957,131,4,68.77
9168,136,6,6,56.73
9169,1971,178,6,17.29
9170,1996,266,4,95.49
9171,1566,105,4,19.33
9172,77,278,10,92.92
9173,719,26,2,8.55
9174,95,479,1,10.58
9175,1227,170,10,75.05
9176,163,141,2,63.82
9177,957,125,3,100.14
9178,751,405,3,81.6
9179,635,313,8,40.6
9180,914,71,10,38.32
9181,1068,396,4,26.72
9182,1753,130,4,86.39
9183,1709,445,7,58.44
9184,1934,306,5,41.03
9185,1563,124,1,47.5
9186,574,207,10,13.79
9187,1668,47,5,106.53
9188,1275,467,7,80.31
9189,1132,373,8,8.02
9190,406,481,7,19.58
9191,1123,105,2,22.33
9192,1148,193,2,52.84
9193,984,153,5,52.1
9194,1816,273,3,64.35
9195,456,352,2,67.68
9196,1734,57,7,85.87
9197,1975,36,7,29.64
9198,1300,359,3,9.65
9199,132,295,2,104.31
9200,916,69,7,64.19
9201,515,171,4,19.21
9202,980,317,10,32.66
9203,607,469,9,78.2
9204,598,342,5,62.85
9205,88,409,3,10.82
9206,1780,342,3,60.29
9207,1456,55,10,71.75
9208,70,47,1,103.37
9209,392,114,4,15.38
9210,1648,7,1,83.1
9211,1462,219,7,49.0
9212,1629,74,9,36.72
9213,743,321,3,106.88
9214,1316,237,9,10.07
9215,706,196,6,16.53
9216,1225,327,3,80.67
9217,1993,168,3,33.07
9218,302,209,6,43.91
9219,1328,229,6,23.84
9220,1125,404,6,52.39
9221,723,418,4,48.94
9222,600,390,5,95.96
9223,916,59,4,66.2
9224,1503,211,3,30.37
9225,579,294,4,57.78
9226,964,278,7,80.47
9227,1182,445,7,51.82
9228,1194,427,5,23.58
9229,346,264,2,116.49
9230,950,84,10,33.2
9231,411,199,9,80.66
9232,1248,5,3,86.33
9233,390,168,5,24.18
9234,396,384,6,5.78
9235,803,401,8,102.38
9236,1612,362,4,19.3
9237,1787,182,5,72.47
9238,474,169,4,42.78
9239,968,67,6,58.27
9240,697,495,3,66.76
9241,167,117,3,88.27
9242,1663,87,9,51.6
9243,269,81,5,80.15
9244,854,52,2,67.69
9245,335,394,2,33.31
9246,779,243,7,72.68
9247,1770,323,8,57.33
9248,169,363,10,61.73
9249,1168,159,2,18.02
9250,769,370,9,74.0
9251,1743,178,8,15.93
9252,274,197,9,75.37
9253,1509,41,1,64.76
9254,1805,50,1,86.33
9255,1094,458,1,80.85
9256,1617,25,5,31.38
9257,1480,376,1,40.01
9258,366,443,8,70.5
9259,1433,4,3,74.0
9260,698,217,9,18.17
9261,1053,296,6,10.96
9262,1116,429,3,55.44
9263,1573,7,6,78.79
9264,1821,444,5,55.35
9265,91,14,8,16.01
9266,457,128,5,47.2
9267,1790,88,4,59.59
9268,1399,40,6,66.92
9269,1408,490,2,95.59
9270,73,301,10,90.23
9271,167,15,9,65.0
9272,276,298,8,44.83
9273,1006,464,4,72.87
9274,329,207,5,17.27
9275,1612,452,6,71.81
9276,1351,407,4,14.15
9277,1177,196,5,16.19
9278,1718,257,7,43.96
9279,371,187,8,14.62
9280,1186,30,9,64.46
9281,744,496,9,82.89
9282,946,330,2,22.22
9283,1081,247,4,22.86
9284,1196,138,10,24.57
9285,1554,425,9,80.42
9286,1793,279,9,103.12
9287,1040,213,10,26.71
9288,1722,19,9,35.54
9289,1656,356,1,23.02
9290,87,15,9,59.92
9291,1262,289,9,57.59
9292,392,385,9,61.56
9293,89,251,6,67.21
9294,423,313,2,35.72
9295,733,327,5,84.49
9296,702,220,8,69.71
9297,1239,46,10,52.48
9298,36,117,5,81.56
9299,60,192,1,61.92
9300,1619,192,2,63.61
9301,962,149,9,71.38
9302,1371,346,6,82.28
9303,119,5,1,82.22
9304,486,351,4,27.13
9305,780,251,10,52.87
9306,1550,177,10,28.35
9307,1467,231,9,14.31
9308,683,467,8,76.76
9309,378,170,4,73.02
9310,1264,162,4,12.73
9311,1409,352,6,93.38
9312,1922,368,3,81.1
9313,1235,40,5,67.76
9314,1075,473,4,41.19
9315,199,484,10,73.55
9316,997,369,1,28.91
9317,40,99,2,45.7
9318,677,417,8,14.44
9319,1092,50,1,96.27
9320,410,45,2,65.9
9321,1905,370,8,69.73
9322,432,13,5,42.52
9323,1383,323,8,74.29
9324,1052,376,6,39.28
9325,1962,437,6,102.68
9326,413,179,9,73.78
9327,1684,87,10,66.89
9328,1671,263,4,56.51
9329,1037,96,5,16.13
9330,813,376,8,45.19
9331,1180,124,9,37.09
9332,937,364,10,57.54
9333,1062,479,6,12.34
9334,706,158,2,11.14
9335,506,260,6,39.15
9336,810,370,1,79.03
9337,1650,75,5,33.21
9338,558,17,8,30.95
9339,570,73,9,12.79
9340,1325,288,5,34.13
9341,1354,299,3,50.13
9342,723,450,7,18.22
9343,1010,248,6,27.5
9344,474,208,1,5.42
9345,1004,498,1,37.51
9346,85,221,4,67.12
9347,1121,235,3,88.3
9348,188,431,7,83.96
9349,779,360,9,17.87
9350,532,150,6,37.84
9351,1803,213,4,20.99
9352,1038,171,10,23.68
9353,112,195,2,11.61
9354,1454,190,10,55.44
9355,1496,137,1,65.84
9356,369,196,6,16.75
9357,142,48,8,27.18
9358,857,363,5,61.95
9359,640,173,6,71.11
9360,265,335,6,74.01
9361,694,333,2,8.02
9362,1770,344,2,82.66
9363,1264,397,7,83.21
9364,263,169,1,45.15
9365,160,282,2,76.55
9366,764,33,3,48.36
9367,1044,479,9,10.72
9368,1981,363,1,80.47
9369,1455,131,9,54.34
9370,29,63,1,61.5
9371,1474,153,9,50.1
9372,1079,325,6,100.04
9373,331,146,6,50.33
9374,335,441,1,105.22
9375,418,73,4,14.49
9376,469,197,4,92.27
9377,543,401,6,87.73
9378,1970,301,7,74.15
9379,1615,92,7,61.41
9380,1118,210,3,101.87
9381,706,432,8,23.03
9382,311,156,3,102.4
9383,785,407,9,13.61
9384,726,286,9,9.05
9385,837,370,10,86.23
9386,120,247,7,22.92
9387,472,178,2,14.66
9388,57,456,10,60.12
9389,1985,227,10,31.63
9390,1522,30,8,62.39
9391,1949,285,10,52.29
9392,1394,46,3,49.37
9393,867,343,1,78.25
9394,857,30,1,57.75
9395,990,65,1,32.48
9396,1648,263,8,40.44
9397,351,9,6,51.72
9398,344,333,5,7.55
9399,1813,481,2,17.21
9400,1257,495,4,68.81
9401,1038,435,8,81.56
9402,847,241,4,20.14
9403,942,333,3,9.12
9404,1877,179,4,98.94
9405,1969,75,9,44.3
9406,1756,339,8,55.29
9407,326,75,1,43.78
9408,350,292,6,72.6
9409,922,490,1,88.59
9410,804,360,5,18.29
9411,1573,20,6,98.68
9412,573,277,10,108.28
9413,122,63,4,44.69
9414,1092,252,7,79.78
9415,1630,425,3,93.5
9416,708,112,7,40.64
9417,1666,197,9,90.19
9418,1548,144,3,98.72
9419,1114,63,1,54.18
9420,1601,38,7,22.8
9421,1699,446,10,8.76
9422,1400,437,1,99.86
9423,803,30,2,55.66
9424,1674,430,1,31.0
9425,956,219,4,56.37
9426,1674,334,10,79.86
9427,1649,393,3,28.76
9428,1817,284,8,86.89
9429,1914,103,1,89.34
9430,1251,274,3,34.44
9431,676,302,2,105.47
9432,1830,474,3,33.58
9433,968,151,5,54.51
9434,773,134,2,70.43
9435,13,478,3,59.09
9436,642,408,9,58.26
9437,815,280,5,32.53
9438,571,450,7,13.5
9439,924,445,6,57.85
9440,444,169,5,59.54
9441,920,53,8,83.18
9442,1334,164,6,18.75
9443,1297,216,6,114.54
9444,676,387,9,96.75
9445,1169,283,9,32.98
9446,1172,141,9,58.74
9447,92,36,9,35.21
9448,618,210,5,75.41
9449,587,349,9,57.31
9450,301,304,9,43.83
9451,243,365,7,43.1
9452,542,7,3,91.23
9453,1248,244,9,7.31
9454,1315,388,4,19.92
9455,211,299,9,53.58
9456,517,66,4,109.45
9457,1836,350,7,23.54
9458,206,154,5,12.11
9459,1416,228,6,115.61
9460,979,132,7,10.51
9461,255,237,2,9.08
9462,1305,64,3,65.08
9463,1165,36,2,34.74
9464,254,486,3,92.59
9465,1690,396,8,31.5
9466,1250,273,8,64.97
9467,1501,2,5,87.47
9468,1243,292,1,60.33
9469,211,79,10,57.08
9470,595,285,10,41.35
9471,1819,440,8,33.54
9472,1186,264,7,82.33
9473,1767,119,3,40.63
9474,312,80,1,72.95
9475,1317,166,10,79.45
9476,656,384,8,7.29
9477,1069,222,5,71.1
9478,874,193,7,43.56
9479,1019,316,9,45.52
9480,23,318,9,78.66
9481,131,416,5,40.62
9482,751,140,3,67.92
9483,606,185,3,61.71
9484,1840,88,2,76.39
9485,744,71,5,28.97
9486,262,22,10,71.44
9487,1637,460,8,30.44
9488,1573,102,10,89.04
9489,629,373,2,8.62
9490,770,348,2,55.83
